competencia,TPInscricao,NRCNPJCEI,razaosocial,estado,nomunicipio
202004,1,33197120000180,VIACAO ACARI S A,RJ,Rio de Janeiro
202004,1,3828767000100,THERMOJET DO BRASIL LTDA,SP,Pindamonhangaba
202004,1,1680455000168,ASSOCIACAO DE PAIS E AMIGOS DOS ADOLESCENTES EM RISCO,SP,São José dos Campos
202004,1,72995475000176,UNISUPER UNIAO SUPERMERCADO LTDA,SP,Pinhalzinho
202004,1,4744477000132,SECURITY MASTER - SERVICOS DE ZELADORIA PATRIMONIAL ESPECIALIZADA LTDA,SP,Campos do Jordão
202004,1,2877283000180,MULTI-RIO OPERACOES PORTUARIAS S/A,RJ,Rio de Janeiro
202004,1,27162568000165,PEDRO LUIZ BEKMESSIAN VIEIRA ENGENHARIA EIRELI,SP,Caçapava
202004,1,4681287000113,WOOD GROUP ENGINEERING AND PRODUCTION FACILITIES BRASIL LTDA,RJ,Rio de Janeiro
202004,1,11253805000163,IREMOC COMERCIO DE VEICULOS LTDA,SP,Santos
202004,1,51931954000159,EP ENGENHARIA DO PROCESSO LTDA.,SP,Nazaré Paulista
202005,1,8850962000141,INSTITUTO D'OR DE GESTAO DE SAUDE PUBLICA,RJ,Rio de Janeiro
202006,1,15689185000160,CATA TECIDOS E EMBALAGENS INDUSTRIAIS S.A.,BA,Camaçari
202006,1,17852875000114,FAZENDA PIONEIRA EMPREENDIMENTOS AGRICOLAS S.A.,MT,Querência
202006,1,1737963000135,MONSERTEC ENGENHARIA LTDA,BA,Dias d'Ávila
202006,1,8597765000162,RANCHO BOM SUPERMERCADOS LTDA,SC,Schroeder
202007,1,76302157000133,TRANSPORTES RODOVIARIOS VALE DO PIQUIRI LTDA,PR,Cascavel
202007,1,0303732000150,INDUSTRIA DE MOVEIS NOTAVEL LTDA,PR,Ampére
202007,1,82213604000180,"CISS CONSULTORIA EM INFORMATICA, SERVICOS E SOFTWARE S/A",PR,Dois Vizinhos
202007,1,1836843000195,ALCAST DO BRASIL S/A,PR,Francisco Beltrão
202007,1,1550933000115,SISCOM TELEATENDIMENTO E TELESSERVIÇOS LTDA,SP,São Bernardo do Campo
202007,1,8939220000197,COPISCES - COOPERATIVA AGROINDUSTRIAL DE PISCICULTURA PISCES,PR,Toledo
202007,1,82206004000195,INAB - INDUSTRIA NACIONAL DE BEBIDAS LTDA,PR,Toledo
202007,1,7122321000108,COOPERATIVA DE CREDITO INTEGRADO - SICOOB UNICOOB INTEGRADO,PR,Pato Branco
202007,1,77604163000108,TUICIAL INDUSTRIA GRAFICA E EDITORA LTDA,PR,Cascavel
202007,1,3599718000134,SANKONFORT COLCHÕES INDÚSTRIA E COMÉRCIO LTDA,SP,São Bernardo do Campo
202007,1,52611183000185,VIDEIRA TRANSPORTES RODOVIÁRIOS LTDA,SP,São Bernardo do Campo
202007,1,59153569000130,AUTO VIAÇÃO ABC LTDA,SP,São Bernardo do Campo
202007,1,3125991000127,AGROPECUARIA BOLSON LTDA,PR,Toledo
202007,1,4529074000170,COOPERATIVA DE CREDITO DE CASCAVEL E REGIAO - SICOOB CREDICAPITAL,PR,Cascavel
202007,1,5078047000191,ADM ENGENHARIA LTDA,PR,Toledo
202007,1,80780877000181,NOVA FASE INSTALACOES DE GAS LTDA,PR,Cascavel
202007,1,3738921000144,KUBA TRANSPORTES GERAIS LTDA,SP,São Bernardo do Campo
202007,1,11470358000102,CENTRO HOSPITALAR SAO FRANCISCO LTDA,PE,Petrolina
202008,1,5460034000182,TURB TRANSPORTE URBANO S.A.,SP,Ribeirão Preto
202008,1,5460034000182,TURB TRANSPORTE URBANO S.A.,SP,Ribeirão Preto
202008,1,28598795000109,BARCELOS & CIA LTDA,RJ,Campos dos Goytacazes
202008,1,54470679000101,USINA BATATAIS S/A ACUCAR E ALCOOL,SP,Batatais
202008,1,4810550000127,LEAO ENGENHARIA LTDA EM RECUPERACAO JUDICIAL,SP,Ribeirão Preto
202008,1,8040494000140,ENERGIA ATIVA - ELETRICIDADE E SERVICOS LTDA.,SP,Ribeirão Preto
202008,1,10877246000108,DISLAB COMERCIAL FARMACEUTICA LTDA.,SP,Ribeirão Preto
202008,1,59107938000158,TRANSZERO TRANSPORTADORA DE VEÍCULOS LTDA,SP,São Bernardo do Campo
202008,1,10659948000107,COMPANHIA DOREL BRASIL PRODUTOS INFANTIS,RJ,Campos dos Goytacazes
202008,1,48424774000176,DIASTUR TURISMO LTDA,SP,São Bernardo do Campo
202008,1,13207048000117,J. CARVALHO & QUEIROZ LTDA,BA,Bom Jesus da Lapa
202008,1,2060862001107,SUPERFRIO ARMAZENS GERAIS S.A.,SP,Ribeirão Preto
202008,1,10555527000136,A. C. F. DA SILVA LTDA,RJ,Campos dos Goytacazes
202008,2,XXXXXXX,XXXXXXX,BA,Barreiras
202008,1,60395589000104,BRAZUL TRANSPORTE DE VEÍCULOS LTDA,SP,São Bernardo do Campo
202008,1,2949160000107,TRACAN MAQUINAS E SISTEMAS PARA AGRICULTURA LTDA,SP,Ribeirão Preto
202008,1,7790393000123,OBSERVE TECNOLOGIA E SERVICOS LTDA,SP,Ribeirão Preto
202008,1,3997338000158,LIDERANCA INDUSTRIA DA CONSTRUCAO CIVIL LTDA,BA,Luís Eduardo Magalhães
202008,1,4483550000160,MESQUITA CONSTRUCOES E COMERCIO LTDA,SP,Jaboticabal
202008,1,13642699000135,AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA AGROVALE,BA,Juazeiro
202008,1,32179822000178,BRACOM VEICULOS E PECAS S/A,RJ,Campos dos Goytacazes
202008,1,4569945000180,TOTAL HEALTH DO BRASIL EIRELI,SP,Jaboticabal
202008,1,1861019000195,HI-SERVICE TERCEIRIZACAO LTDA,SP,Ribeirão Preto
202008,1,1190562000108,MITRA DIOCESANA DE BOM JESUS DA LAPA,BA,Bom Jesus da Lapa
202009,1,29322070000148,AUTO ONIBUS VERA CRUZ LTDA,RJ,Duque de Caxias
202009,1,28775179000178,IMPERIO SOCIEDADE COMERCIAL DE BEBIDAS LTDA,RJ,Duque de Caxias
202009,1,2168202000172,PRIMATO COOPERATIVA AGROINDUSTRIAL,PR,Toledo
202009,1,0455985000140,LORENPET INDUSTRIA E COMERCIO DE PLASTICOS LTDA,RJ,Duque de Caxias
202009,1,39508023000147,TERE FRUTAS COMERCIO DE ALIMENTOS E PANIFICACAO LTDA,RJ,Magé
202009,1,34115188000135,C M COUTO SISTEMAS CONTRA INCENDIO LTDA,RJ,Duque de Caxias
202009,1,30640502000148,LANSA FERRO E ACO LTDA.,RJ,São João de Meriti
202009,1,0938574000105,CONCESSIONARIA RIO TERESOPOLIS S A,RJ,Magé
202009,1,25090867000106,MERITI MAIS VERDE SPE LTDA,RJ,São João de Meriti
202009,1,81099491000171,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP",PR,Palotina
202009,1,8562523000133,HS COR - HOSPITAL DO CORACAO DE DUQUE DE CAXIAS LTDA,RJ,Duque de Caxias
202009,1,2773312000163,CONSTRUTORA SOLARES LTDA,RN,Natal
202009,1,4728183000117,CVS COMERCIO DE ALIMENTOS E SERVICOS DE CARTOES EIRELI,SP,Guarulhos
202010,1,85242717000100,METALURGICA SPILLERE LTDA,SC,Nova Veneza
202010,1,74372285000128,KAWAGRAF EMBALAGENS LTDA,SP,Guarulhos
202010,1,2958164000151,VAP - VIGILANCIA ARMADA PATRIMONIAL EIRELI,AL,Maceió
202010,1,10565981000178,LINCE - SEGURANCA ELETRONICA LTDA.,SC,São José
202011,1,5902606000136,ARQUIDIOCESE DE PORTO VELHO,RO,Porto Velho
202011,1,52924099000111,METALACRE INDUSTRIA E COMERCIO DE LACRES LTDA,SP,Guarulhos
202011,1,7755311000100,ISIS-TRANSPORTES E LOCACAO EIRELI,SP,Cubatão
202011,1,5925052000192,FAZENDA RIO MADEIRA S/A - FARM,RO,Porto Velho
202011,1,2288055000174,BENNER SISTEMAS S/A,SC,Blumenau
202011,1,7529101000101,COMBATE LTDA,RO,Porto Velho
202011,1,21382246000145,MACAN INDUSTRIA E COMERCIO DE ALUMINIO EIRELI,SP,Arujá
202011,1,15706238000104,MAROK SERVICOS DE ENGENHARIA ELETRICA LTDA,RO,Porto Velho
202012,1,17262213000194,ANDRADE GUTIERREZ ENGENHARIA S/A,MG,Belo Horizonte
202012,1,10556185000179,FORTE SUL RIO SERVICOS E LOCACAO DE BENS MOVEIS LTDA,RJ,São João de Meriti
202012,1,1905097000144,SUPERMERCADO GERMANIA LTDA,SC,São Bento do Sul
202012,1,11411952000114,J. J. CONSTRUCOES E MONTAGENS INDUSTRIAIS LTDA,RO,Porto Velho
202012,1,97428668000176,ELFE OPERACAO E MANUTENCAO S.A.,RJ,Macaé
202012,1,97428668000176,ELFE OPERACAO E MANUTENCAO S.A.,RJ,Macaé
202012,1,97428668000176,ELFE OPERACAO E MANUTENCAO S.A.,RJ,Macaé
202012,1,97428668000176,ELFE OPERACAO E MANUTENCAO S.A.,RJ,Macaé
202012,1,3785066000122,REAL DISTRIBUIDORA E LOGISTICA LTDA,GO,Aparecida de Goiânia
202012,1,1760325000135,CARTINT INDUSTRIA E COMERCIO DE TINTAS LTDA,SP,Guarulhos
202012,1,5769219000173,VERDE GESTAO DE SERVICOS E RESIDUOS EIRELI,RJ,São João de Meriti
202012,1,13153640000183,AFS SERVICOS DE LOCACAO E GESTAO DE MAO DE OBRA LTDA,RO,Porto Velho
202012,1,84596170000170,CENTRO DE ENSINO SAO LUCAS LTDA,RO,Porto Velho
202012,1,10739606000105,H R VIGILANCIA E SEGURANCA LTDA,RO,Porto Velho
202012,1,3581526000109,SESC - SERVICO SOCIAL DO COMERCIO - ADMINISTRACAO REGIONAL DO ESTADO DO PIAUI,PI,Teresina
202101,1,1570589000126,INSTITUTO ORTOPEDICO DE GOIANIA LTDA,GO,Goiânia
202101,1,14480951000110,AELOS SERVICOS EIRELI,RJ,Rio de Janeiro
202101,1,5769219000173,VERDE GESTAO DE SERVICOS E RESIDUOS EIRELI,RJ,São João de Meriti
202101,1,2913489000118,FADEL TRANSPORTES E LOGISTICA LTDA,SP,Tatuí
202101,1,5673704000149,FRATELLI COSULICH COMERCIO E SERVICOS LTDA,RJ,Macaé
202101,1,4165520000105,AGROPECUARIA NOVO MILENIO LTDA,MT,Lambari D'Oeste
202101,1,7053140000177,PROLAR COMERCIO & SERVICOS LTDA,AL,Maceió
202101,1,13293225000125,ORAMA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA,RJ,Rio de Janeiro
202101,1,18562652000185,VAREJAO AVENIDA LIMITADA,MG,Caeté
202101,1,5436047000116,SAAM TOWAGE BRASIL S.A.,RJ,Rio de Janeiro
202101,1,5025328000186,FRUTICOLA IRMAOS FAISAO LTDA,RJ,Rio de Janeiro
202101,1,6977745000191,BR MALLS PARTICIPACOES S.A.,RJ,Rio de Janeiro
202101,1,7260939000134,INSTITUTO PARA A PROMOCAO DE ASSISTENCIA SOCIAL E DO DESENVOLVIMENTO ESTRATEGICO SUSTENTAVEL DAS CIDADES DO BRASIL-IOM,MA,São Luís
202101,1,5851921000181,MJRE CONSTRUTORA LTDA,RJ,Rio de Janeiro
202101,1,8603562000131,AUTO POSTO CANELA LTDA,MT,Sorriso
202101,1,5583021000109,GAPSO SERVICOS DE INFORMATICA LTDA,RJ,Rio de Janeiro
202101,1,1518478000170,BRASIL SERVICOS GERAIS EIRELI,PA,Ananindeua
202101,1,1518478000170,BRASIL SERVICOS GERAIS EIRELI,PA,Ananindeua
202101,1,4451516000103,EXTREMO NORTE SERVICOS DE LIMPEZA EIRELI,RR,Boa Vista
202101,1,2743228000105,EMBRATER EMPRESA BRASILEIRA DE TERCEIRIZACAO LTDA,AL,Maceió
202102,1,17933652000181,STN EMPREENDIMENTOS E CONSTRUCOES LTDA,RJ,Areal
202102,1,13239476000121,R M COMERCIO DE MEDICAMENTOS LTDA,PR,Fazenda Rio Grande
202102,1,4008185000131,INTERFORT SEGURANCA DE VALORES LTDA,RN,Natal
202102,1,8282615000160,INTERSEPT SEGURANCA LTDA,PR,Curitiba
202102,1,5456176000176,ALPHA TERCEIRIZACAO - EIRELI,GO,Aparecida de Goiânia
202102,1,33014556000196,LOJAS AMERICANAS S.A.,RJ,Rio de Janeiro
202102,1,3568048000199,AGROPECUARIA VITAMAIS LTDA,RN,Governador Dix-Sept Rosado
202102,1,1771692000134,TIGRE - VIGILANCIA PATRIMONIAL DE ALAGOAS LTDA,AL,Maceió
202102,1,13045103000110,RDC CONSTRUTORA E EMPREENDIMENTOS EIRELI,MA,Imperatriz
202102,1,76591569000130,ASSOCIACAO HOSPITALAR DE PROT INFANCIA DR RAUL CARNEIRO,PR,Curitiba
202102,1,75584110000147,EXAL - ADMINISTRACAO DE RESTAURANTES EMPRESARIAIS E FACILITIES LTDA,PR,Curitiba
202102,1,10800135000195,ATIVA SERVICOS LTDA,PR,Curitiba
202102,1,3306578000169,ADUBOS ARAGUAIA IND E COM LTDA,GO,Anápolis
202102,1,14625837000130,ECO RIO COMERCIO E SERVICOS LTDA,RJ,Nova Iguaçu
202102,1,11504324000183,ATACADO E DISTRIBUIDORA DE ALIMENTOS DOIS IRMAOS LTDA,PR,Curitiba
202102,1,35935907000127,MARK BUILDING GERENCIAMENTO PREDIAL LTDA,RJ,Rio de Janeiro
202102,1,11889780000199,SIT MACAE TRANSPORTES S/A,RJ,Macaé
202102,1,76518836000144,ARAUCO DO BRASIL S.A.,PR,Curitiba
202102,1,2937632000101,SIPAL INDUSTRIA E COMERCIO LTDA,PR,Paranaguá
202102,1,32596173000100,IC SUPPLY ENGENHARIA LTDA,RJ,Rio de Janeiro
202102,1,54522867000136,JOB ENGENHARIA E SERVICOS LTDA,SP,Barueri
202102,1,28703478000105,HOTEL PORTOBELLO S/A,RJ,Mangaratiba
202102,1,47396635000202,HM HOTEIS E TURISMO S A,SP,São Paulo
202102,1,14318116000188,TALENTOS CONSULTORIA DE PESSOAL LTDA,RJ,Rio de Janeiro
202102,1,2992446000175,BANCO CNH INDUSTRIAL CAPITAL S.A.,PR,Curitiba
202102,1,7404052000172,CRUZ VERMELHA BRASILEIRA - FILIAL DO ESTADO DO PARANA,PR,Curitiba
202102,1,76726884000128,INSTITUICAO ADVENTISTA SUL BRASILEIRA DE EDUCACAO,PR,Curitiba
202102,1,77577419000135,DE AMORIM CONSTRUTORA DE OBRAS LTDA,PR,Curitiba
202102,1,7903169000109,ADECOAGRO VALE DO IVINHEMA S.A.,MS,Angélica
202102,1,78242849000169,ATLAS INDUSTRIA DE ELETRODOMESTICOS LTDA.,PR,Pato Branco
202102,1,2314153000139,INDUSTRIA DE COMPENSADOS SUDATI LTDA,PR,Palmas
202102,1,4885819000134,NUTRIPURA NUTRICAO ANIMAL LTDA,MT,Rondonópolis
202102,1,1618204000153,ENGEPAR - ENGENHARIA E PARTICIPACOES LTDA,MS,Campo Grande
202102,1,13416922000126,ARAMART INDUSTRIA DE ARAMADOS LTDA,PR,Pato Branco
202102,1,1002704000166,BLOKTON EMPREENDIMENTOS COMERCIAIS S/A,PR,Curitiba
202102,1,42278291000124,LOG-IN - LOGISTICA INTERMODAL S/A,RJ,Rio de Janeiro
202102,1,33016338000190,SWEDISH MATCH DO BRASIL SA,RJ,Rio de Janeiro
202102,1,12295958000136,MERCEARIA SUPER REDE DE VILA NOVA LTDA,RJ,Rio de Janeiro
202102,1,2540779000163,NUTRISABOR ASSESSORIA E ALIMENTOS LTDA,MG,Belo Horizonte
202102,1,7442731000136,JMT SERVICOS DE LOCACAO DE MAO DE OBRA LTDA,RN,Natal
202102,1,76487222000142,CESBE SA ENGENHARIA E EMPREENDIMENTOS,PR,Curitiba
202102,1,14010744000100,A3 GESTAO DE PESSOAS EIRELI,PR,Curitiba
202102,1,2343359000197,POSITIVO EDUCACIONAL LTDA.,PR,Curitiba
202102,1,9001183000134,AVIDA CONSTRUTORA E INCORPORADORA S/A,MT,Cuiabá
202102,1,14781303000101,NAVEMESTRA SERVICOS DE NAVEGACAO LTDA.,RJ,Rio de Janeiro
202102,1,8698329000180,NACIONAL COMERCIO IMPORTACAO E EXPORTACAO DE FRUTAS LTDA,PE,Petrolina
202102,1,5500757000168,COOPERATIVA AGROINDUSTRIAL DO ESTADO DO RIO DE JANEIRO LTDA.,RJ,Campos dos Goytacazes
202102,1,32495715000159,COMPANHIA DE HABITACAO DE VOLTA REDONDA,RJ,Volta Redonda
202102,1,58229691000180,UNIMED DE SANTOS COOPERATIVA DE TRABALHO MEDICO,SP,Santos
202102,1,18593815000197,PRINER SERVICOS INDUSTRIAIS S.A,RJ,Rio de Janeiro
202102,1,76882612000117,CLINIPAM - CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,PR,Curitiba
202102,1,4099948000105,ABL SYSTEM CONSULTORIA E INFORMATICA LTDA,PR,Curitiba
202102,1,20144895000145,EMPRESA IRMAOS TEIXEIRA LTDA,MG,Belo Horizonte
202103,1,21018182000106,BOLETOBANCARIO.COM TECNOLOGIA DE PAGAMENTOS LTDA,PR,Curitiba
202103,1,2814497000107,CIMED INDUSTRIA DE MEDICAMENTOS LTDA,SP,São Paulo
202103,1,37393196000131,BASE INDUSTRIAS REUNIDAS LTDA,GO,Aparecida de Goiânia
202103,1,86791928000157,FUTURAGRO DISTRIBUIDORA DE INSUMOS AGRICOLAS LTDA,PR,Campo Largo
202103,1,29298312000105,ORGANIZACOES FARINHA PURA LTDA,RJ,Rio de Janeiro
202103,1,28466073000192,SUPERMERCADO VICALI PARATY LTDA.,RJ,Parati
202103,1,4177443000103,PUIG BRASIL COMERCIALIZADORA DE PERFUMES LTDA.,RJ,Rio de Janeiro
202103,1,1587609000171,SOCIEDADE GOIANA DE CULTURA,GO,Goiânia
202103,1,80213705000126,COMERCIAL DE SECOS E MOLHADOS DAL POZZO LTDA,PR,Guarapuava
202103,1,10743990000101,FLEX MANUTENCAO INDUSTRIAL EIRELI,PR,Curitiba
202103,1,5042500000100,PRE-FABRICAR CONSTRUCOES LTDA,SC,Ibirama
202103,1,2427026000146,ALIANCA NAVEGACAO E LOGISTICA LTDA.,SP,São Paulo
202103,1,2743218007689,DROGA EX LTDA,SP,São Paulo
202103,1,2932074000191,HYPERA S.A.,SP,São Paulo
202103,1,7262535000180,GARRA FORTE ADMINISTRACAO E SERVICOS LTDA,GO,Goiânia
202103,1,4699128000146,TRANSPORTE URBANO SAO MIGUEL DE RESENDE LTDA,RJ,Resende
202103,1,0283283000126,SAGA CORRETORA DE SEGUROS LTDA,GO,Goiânia
202103,1,17957780000165,AMAZONAS GERACAO E TRANSMISSAO DE ENERGIA S.A,AM,Manaus
202103,1,9486096000114,CEMA CONSTRUCOES E TECNOLOGIA LTDA,BA,Salvador
202103,1,4650186000185,LONA CONSTRUTORA LTDA,GO,Aparecida de Goiânia
202103,1,75054940000162,FUNDACAO COPEL DE PREVIDENCIA E ASSISTENCIA SOCIAL,PR,Curitiba
202103,1,80777030000148,GAUSS INDUSTRIA E COMERCIO LTDA,PR,Curitiba
202103,1,84948157000133,JUNTO SEGUROS S.A.,PR,Curitiba
202103,1,5791085000197,TOPMED ASSISTENCIA A SAUDE LTDA,SC,São José
202103,1,28069300000146,NM-ENGENHARIA LTDA,RJ,Rio de Janeiro
202103,1,29322070000148,AUTO ONIBUS VERA CRUZ LTDA,RJ,Duque de Caxias
202103,1,19152814000170,NACIONAL SERVICOS INTEGRADOS LTDA,MA,São Luís
202103,1,3910770000160,DISTRIBUIDORA DE BEBIDAS VALES DO RIO COURA LTDA,RJ,São Gonçalo
202103,1,5281484000108,HIGILIMP SERVICOS EIRELI,RR,Boa Vista
202103,1,2302100000106,EDP SAO PAULO DISTRIBUICAO DE ENERGIA S.A.,SP,São Paulo
202103,1,3609381000107,GP DISTRIBUIDORA DE COMBUSTIVEIS S.A.,PR,Araucária
202103,1,79638524000162,IMPORTADORA DE FRUTAS LA VIOLETERA LTDA,PR,Curitiba
202103,1,19045238000161,ALPITEL BRASIL IMPLANTACOES DE SISTEMAS LTDA,SP,São Paulo
202103,1,4358494000131,CINQ TECHNOLOGIES LTDA,PR,Curitiba
202103,1,6698001000138,MB5 - COMERCIO IMPORTACAO E EXPORTACAO LTDA,RJ,Duque de Caxias
202103,1,2737654000128,TAC FRANQUIA INDUSTRIA E COMERCIO LTDA,RJ,Rio de Janeiro
202103,1,7019308000128,BRITANIA ELETRONICOS S.A.,SC,Joinville
202103,1,7150434000117,SINASC SINALIZACAO E CONSTRUCAO DE RODOVIAS LTDA,SC,Palhoça
202103,1,73643959000119,ARAGUAIA AGRICOLA LTDA,MT,Sorriso
202103,1,7440770000102,COMTECH ENGENHARIA LTDA,BA,Salvador
202103,1,73833360000148,RIO SHOP SERVICOS EIRELI,RJ,Niterói
202103,1,9055340000194,"ASSOCIACAO DE SAUDE, ESPORTE, LAZER E CULTURA - ASELC",PA,Belém
202103,1,28938215000177,AUTO VIACAO SAO JOAO LTDA,RJ,Campos dos Goytacazes
202103,1,37027380000168,TECPAV TECNOLOGIA E PAVIMENTACAO LTDA,GO,Goiânia
202103,1,3822572000144,MAX LIMP ADMINISTRADORA E SERVICOS LTDA,GO,Goiânia
202103,1,4966545000108,BENEFICENCIA NIPO BRASILEIRA DA AMAZONIA,PA,Belém
202103,1,6293033000153,GINA & ALEX SUPERMERCADOS LTDA,PR,Colombo
202103,1,82197690000185,H.E. IND. E COM. DE LATICINIOS LTDA.,PR,Coronel Vivida
202103,1,24295351000135,JS SOLUCOES EM CALL CENTER LTDA,PR,Curitiba
202103,1,65628950000100,RESOLVE SERVICOS EMPRESARIAIS LTDA,SP,São José dos Campos
202103,1,4766105000107,R L G ALIMENTOS LTDA,DF,Brasília
202103,1,7175725000160,WEG EQUIPAMENTOS ELETRICOS S/A,SC,Jaraguá do Sul
202103,1,8474768000109,BREAD KING ALIMENTOS EIRELI,SC,Chapecó
202103,1,0782083000118,DIEFRA SERVICOS E OBRAS LTDA.,MG,Belo Horizonte
202103,1,3995515001309,MATEUS SUPERMERCADOS S.A.,MA,São Luís
202103,1,28732200000158,LOJAS SANTOS VAREJO E DISTRIBUICAO LTDA,RJ,São João de Meriti
202103,1,11178032000106,CAMARGO CORREA INFRA CONSTRUCOES S.A.,SP,São Paulo
202103,1,5029600000104,"ASSOCIACAO DE GESTAO, INOVACAO E RESULTADOS EM SAUDE",GO,Goiânia
202103,1,25089312000144,ESTRELA AZUL SERVICOS EIRELI,PA,Belém
202103,1,3017677000120,BANCO J. SAFRA S.A,SP,São Paulo
202103,1,28789998000174,KATRIUM INDUSTRIAS QUIMICAS S.A.,RJ,Rio de Janeiro
202103,1,29525043000172,WSEG EMPREENDIMENTO LTDA ,RJ,Campos dos Goytacazes
202103,1,76194091000105,COOPERATIVA AGRICOLA MISTA SAO CRISTOVAO LTDA,PR,Mariópolis
202103,1,5528196000105,COOPERATIVA AGROPECUARIA TRADICAO,PR,Pato Branco
202103,1,15370008000117,DISTRIBUIDORA ATACADISTA DE ALIMENTOS CIRCUITO LTDA,PR,Colombo
202103,1,7857242000145,AROTUBI SISTEMAS PARA GAS LTDA,PR,Curitiba
202103,1,23150492000105,RXS SERVICOS AUXILIARES DE PORTARIA E LIMPEZA LTDA,SP,São Paulo
202103,1,0595322000120,DENUSA DESTILARIA NOVA UNIAO S/A - EM RECUPERACAO JUDICIAL,GO,Jandaia
202103,1,16501555000157,STONE PAGAMENTOS S.A.,SP,São Paulo
202103,1,12243301000125,ENSEADA INDUSTRIA NAVAL S.A EM RECUPERACAO JUDICIAL,BA,Maragogipe
202103,1,3237583000167,COPAGAZ DISTRIBUIDORA DE GAS S.A,SP,São Paulo
202103,1,81727414000119,JASMINE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA,PR,Curitiba
202103,1,5053441000175,RASTRECALL REPRESENTACOES COMERCIAIS DE TELECOMUNICACOES LTDA,RJ,Rio de Janeiro
202103,1,28955146000100,BELA FERRAZ COSMETICOS LTDA,RJ,Niterói
202103,1,28721821000136,CEPTIS INDUSTRIA E COMERCIO DE TINTAS E SISTEMAS SA,RJ,Rio de Janeiro
202103,1,11200418000169,GFG COMERCIO DIGITAL LTDA.,SP,São Paulo
202103,1,29613164000176,GRAO DA TERRA COPACABANA LTDA,RJ,Rio de Janeiro
202103,1,38696365000175,CONSTRUTORA QUEBEC S/A,MG,Belo Horizonte
202103,1,23403611000186,CARPAL TRATORES LTDA,GO,Goiânia
202103,1,2386450000190,VIVANTE S.A.,SP,São Paulo
202103,1,9445502000109,SOLUCOES SERVICOS TERCEIRIZADOS- EIRELI,SP,São Paulo
202103,1,29667227000177,ARLANXEO BRASIL S.A.,RJ,Duque de Caxias
202103,1,28365252000133,COMPEL CONSTRUCOES MONTAGENS E PROJETOS ELETRICOS LTDA,RJ,São Gonçalo
202103,1,2415583000147,IGREJA MUNDIAL DO PODER DE DEUS,SP,São Paulo
202103,1,2886427000164,KUEHNE+NAGEL SERVICOS LOGISTICOS LTDA.,SP,São Paulo
202103,1,85377174000120,UNIMED LITORAL COOPERATIVA DE TRABALHO MEDICO LTDA,SC,Itajaí
202103,1,3568496000192,CONSTRUTORA COLARES LINHARES S A,RJ,Rio de Janeiro
202103,1,32296378000170,CEREAIS BRAMIL LTDA,RJ,Três Rios
202103,1,1209928000143,META LIMPEZA E CONSERVACAO LTDA,GO,Aparecida de Goiânia
202103,1,18776916000101,LAND SERVICOS E ENGENHARIA LTDA,RJ,Maricá
202103,1,10891907000141,ESCRITORIO DE GESTAO DE POSTOS DE COMBUSTIVEIS LTDA,GO,Goiânia
202103,1,7436513000199,COLINA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS EIRELI,PA,Benevides
202103,1,68709211000131,UNIMED RESENDE RJ COOPERATIVA DE TRABALHO MEDICO,RJ,Resende
202103,1,81115149000118,"COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO GRANDES LAGOS DO PARANA E LITORAL PAULISTA - SICREDI GRANDES LAGOS PR/SP",PR,Laranjeiras do Sul
202103,1,10360802000166,ELCOP ENGENHARIA LTDA,GO,Goiânia
202103,1,17288387000126,FABRICADORA DE ESPUMAS E COLCHOES CENTRO OESTE LTDA,GO,Goiânia
202103,1,3671444000147,SERVICO SOCIAL DO COMERCIO - SESC - ADMINISTRACAO REGIONAL NO ESTADO DE GOIAS,GO,Goiânia
202103,1,10326203000126,GAOSERV SERVICOS GERAIS LTDA,SP,São Paulo
202103,1,27002852000174,BRAPPAR INDUSTRIA DE BEBIDAS LTDA ,PA,Ananindeua
202103,1,2212937000156,SERRANA EMPREENDIMENTOS E PARTICIPACOES LTDA,BA,Salvador
202103,1,28763118000190,A NOSSA DROGARIA DE CAXIAS LTDA,RJ,Duque de Caxias
202103,1,28208528000170,CROLL EMPREENDIMENTOS COMERCIAIS E SERVICOS LTDA,RJ,Rio de Janeiro
202103,1,1571702000198,HALEX ISTAR INDUSTRIA FARMACEUTICA SA,GO,Goiânia
202103,1,1657436000110,RAPIDO ARAGUAIA LTDA. EM RECUPERACAO JUDICIAL,GO,Goiânia
202103,1,13213543000139,INDUSTRIA E COMERCIO DE LATICINIOS LACTOPAR LTDA,PR,Laranjeiras do Sul
202103,1,13269933000120,REDE SUPERMERCADO MAIS BARATO LTDA,PA,Belém
202103,1,16929282000146,DAC - DISTRIBUIDORA DE ALIMENTOS CUIABA LTDA,MT,Cuiabá
202103,1,17518514000136,COLEGIO DE APLICACAO ALFREDO NASSER LTDA,GO,Aparecida de Goiânia
202103,1,3831403000170,TRANSMARONI TRANSPORTES BRASIL RODOVIARIOS LTDA,SP,São Paulo
